url,name,price,rating,reviews,description,product desc
https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B26MB5M/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1675441350&sprefix=ba%2Caps%2C283&sr=8-68,"Safari Spartan 21 Ltrs Water Resistant Backpack - Blue, S (SPARTAN19CBBLU)  ",₹599,3.8 out of 5 stars ,629,Lightweight yet durable backpack/daypack for school use or everyday outings    Front storage pocket keeps smaller items neatly organized and easy to access    Mesh pockets on both sides to accommodate your water bottle and umbrella    Mesh Padding on back & shoulder strap to provide comfort & better back support; 1-year International Warranty against manufacturing defects    Lining Description: Polyester; Closure Type: Zipper; Age Range Description: Adult," 


 



"
https://www.amazon.in/SIDRUM-Shoulder-Adjustable-Compatible-Mirrorless/dp/B09SHTBFQF/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1675441350&sprefix=ba%2Caps%2C283&sr=8-69,"SIDRUM DSLR/SLR Camera Shoulder Bag Case with Adjustable Shoulder Strap & Rain Cover, Compatible for Nikon, Canon, Sony Mirrorless Cameras - Waterproof - Breathable - Anti Shock (Orange-Black-Large)  ",₹949,4.4 out of 5 stars ,811,"Dimension : 10'' x 6'' x 8'' , Internal size: 9'' x 5'' x 7'' ; Fits 1 camera +1 spare lens + mobile phone + filter + SD card.    Multiple Accessory Pockets to organize extra batteries, memory cards, cables, lens caps, or other small accessories.    Detachable shoulder strap is adjustable and can also be worn cross-body. Made from durable polyester material, outfitted with reinforced padded carry handle.    The camera compartment is fully padded with closed cell dense foam padding to protect valuable cameras and accessories.    Package Includes: 1*waterproof Camera Case Bag 1*Shoulder Strap 1*Rain Cover 2*Spacer Pad"," 


 

 Waterproof & Rain Cover   Extra rain cover and water resistance material for dual protection while rainy   (NOTE: Not a under water case and do not put it into water)  



"
https://www.amazon.in/Dell-Pro-Slim-Backpack-15/dp/B07PMQTB6T/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1675441350&sprefix=ba%2Caps%2C283&sr=8-71,"Dell Pro Slim Backpack 15 - PO1520PS - Fits Most laptops up to 38.1 cm (15 inches, Black)  ","₹1,599",4.4 out of 5 stars ,373,"Lightweight and comfortable to carry    All your everyday essentials at your fingertips    Dependable everyday companion    
› See more product details",
https://www.amazon.in/Nivia-6853BKGR-Polyester-Black-Grey/dp/B07NLB6FRS/ref=sr_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1675441350&sprefix=ba%2Caps%2C283&sr=8-72,NIVIA Basic Duffle Polyester Bag/ Gym Bags/ Adjustable Shoulder Bag for Men/ Duffle Gym Bags for Men/ Fitness Bag/ Carry Bags/ Sports & Travel Bag/ Sports Kit/ Duffle Bags Travel (Black/Grey)  ,₹245,3.9 out of 5 stars ,330,"Strong stitching at major stress points provide long-lasting durability against daily activities    Mesh side water bottle pocket. Adjustable shoulder strap.    This bag is made out of high tensile Main large compartment with double zip closure. Tough high durability fabricpolyester fabric which is known for being strong and water-repellent    High quality double zippers, easy to access. Highly water-resistant finish to save inner items from water splashes    Comes in attractive color combinations.",
https://www.amazon.in/Nivia-5183-Polyester-Duffle-Medium/dp/B071KNXQ7Y/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1675441350&sprefix=ba%2Caps%2C283&sr=8-73,NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit (Black)  ,₹529,4.2 out of 5 stars ,"3,671",Highly water-resistant finish to save inner items from water splashes    Separate shoe pocket ensures your sneakers separated from your day outfit    adjustable shoulder strap    Main compartment with double zip closure    Large pocket for laundry or shoes & internal slip pockets for organization," 


 

 Nivia 5183 Gym Bag   Gym BagStyle: Kit BagMaterial: Polyester  



"
https://www.amazon.in/Skybags-Brat-Green-Casual-Backpack/dp/B08Z21W4TG/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1675441350&sprefix=ba%2Caps%2C283&sr=8-74,Skybags Brat Sea Green 46 Cms Casual Backpack  ,₹669,4.1 out of 5 stars ,874,"Combination of functional & safety features in stylish design, Soft mesh back with 8 mm foam padded 2 Main Compartment, 1 Slip In Pocket inside the bag, Printed Design, Mesh bottle holder on the side,"," 


 



"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MDMxOTAzNTA3ODMwNjMyOjE2NzU0NDEzNTA6c3BfbXRmOjIwMTEwMDgyMjQwOTk4OjowOjo&url=%2FUltrafit-15-6-inch-Backpacks-Travelling-Backpack-Black%2Fdp%2FB082Y7TZ8Z%2Fref%3Dsr_1_75_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675441350%26sprefix%3Dba%252Caps%252C283%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Red Lemon Titan Ultrafit Bange 55L Capacity 15.6-inch Laptop Bags Backpacks for Men and Women Outdoor and Camping Bags 3in1 Office Bags, Travel Travelling Backpack, Hiking Backpack Day Backpack-Black  ","₹3,799",4.5 out of 5 stars ,258,"Material: Softback pack with Polyester finish; Color : Black. Volume: 55 litres,(l x w x h) 30cm x 16cm x 44cm Unisex backpack for men and women     Compartment: Interior Key Chain Holder, Interior Compartment, Computer Interlayer, Interior Zipper Pocket, Interior Slot Pocket, side pocket for water bottle, Cell Phone Pocket, large main pocket. Multi-layer pocket and storage space, with 3 in 1 convertible office backpack, single arm shoulder strap and side handle bag     180* opening, water proof compartment and large capacity space to add your personal belonging for long go. Easy expandable up to 5 cm space.; Back pouch for anti-theft zipper pocket. Multi-function designs fits for 15.6-inch laptop up to 17-inch laptop. Thick back Air mesh cushion supports your spinal during excess weight.     High quality water proof fabric work as best water resistance protecting your gadgets and more. Anti-theft function protects your laptop and other electronic devices. External USB charging with earphone hole. Use in daily life from office to gym to travelling.; Water Resistance Level: Waterproof; Age Range Description: Adult     Pattern Name: Solid     
› See more product details"," 






 





 





 






 Thickened and wide handle   Top hand strap can use it as a handbag or carry on when use as suitcase.  



 Adjustable chest buckle with emergency whistle (SOS)   Adjustable chest buckle, make backpack more close to body when walk and make travel easier, decompression. Moreover, When in danger like earthquake or shipwreck outdoors or travel, etc., blow the emergency whistle for SOS.  



 High quality adjust side buckle   Adjustable buckle reduced stress on the zippers. So if travel with a partially packed bag, you can preventing the contents from sloshing around  






"
https://www.amazon.in/F-Gear-String-Polyester-33-cms-Black-Drawstring-Gym-Bag/dp/B07PC28YQ9/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1675441350&sprefix=ba%2Caps%2C283&sr=8-77,F Gear String 11 Ltrs Nylon Black Gym Bag  ,₹189,4.0 out of 5 stars ,415,Lightweight gym bags    Ergonomic Design    Durable    Size-(Hxlxw) Cm-(43x32x2) Cm::Gym Bags    Drawstring closure," 


 

 F Gear String 11 Ltrs Nylon Black Gym Bag   This F Gear backpack has one compartment and is secured with a  drawstring closure. This backpack is perfect for athletes, swimmers, and  kids. This backpack cannot be used as a school bag.  



"
https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1675441350&sprefix=ba%2Caps%2C283&sr=8-80,Lenovo Casual Laptop Backpack B210 15.6-inch(39.6cm) Water Repellent Black  ,"₹1,011",4.2 out of 5 stars ,"53,084","Compatible With 15.6"" Laptop : The Lenovo B210 Backpack fits up to 15.6 inch laptop. Dimensions: 34cm x 15cm x 45.5cm; Weight: 453g.    High Quality, Durable and Water Repellent Fabric : This backpack features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items    Convenient Travel : Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day use. Fits Up To (L x D x H) 255 x 22 x 362 mm    Conveniently Placed Padded Laptop Compartments and Packets : The padded interior helps protect notebooks and important items. Quick access zippered front pocket for added storage. A quilted back panel make it comfortable for all-day use.    High Quality, Casual yet Stylish Design : Very attractive and perfect for school, travel and outdoor activities. The perfect backpack for those needing stylish all-day protection for their laptop    There might be minor color variation between actual product and image shown on screen due to lighting on the photography    In the Box : 15.6-inch Backpack    Country of Origin: China    
› See more product details"," 


 



"
https://www.amazon.in/FUR-JADEN-Backpack-Accessories-Organiser/dp/B0BSHBH9K2/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1675441350&sprefix=ba%2Caps%2C283&sr=8-81,"FUR JADEN 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls  ","₹1,199",4.8 out of 5 stars ,46,"Care Instructions: Wipe with Damp Cloth    Essence: This Fur Jaden smart laptop backpack is for Men and Women who are looking for a voguish, modernistic and branded backpack while having the option to not compromise on quality and be able to carry tons of stuff. Easy Access Pockets: A sleek anti theft pocket on the back as well as 2 pockets on the front side help keep all your belongings comfortably organised.    Multi Functional: This Fur Jaden Smart Backpack for men and women comes with a USB Charging Port which offers a convenient way to ensure you never run out of battery on the go. Organizer Pockets in the front compartment help keep al your accessories organized. Padded Laptop compartment helps keep your laptop safe.    Ergonomic Design: The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps to reduce the load bearing on your shoulders while the padded ventilated air mesh helps reduce sweat. This makes this bagpack a suitable alternative to bulky and unsightly laptop backpacks. The compact design of this Fur Jaden smart travel bag helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease.    Dimensions: 48 CM (H) x 30CM (W) x 15CM (D). Weight: 450 Grams. Volume: 22L    Warranty: 1 Year Manufacturer Warranty Against Manufacturing Defects.",
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/ref=sr_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1675441350&sprefix=ba%2Caps%2C283&sr=8-82,"TRUE HUMAN® Anti-Theft and USB charging port backpack with combination Number lock Laptop bag,office bag for men and women  ",₹699,3.8 out of 5 stars ,"1,651","? PREMIUM MATERIAL: Made from high quality. Premium quality smooth zippers, pullers, buckles.     Water Resistance Level: Waterproof; Material Type: Polyester; Warranty Description: 1 Year; Pattern Name: Solid; Age Range Description: Adult; Special Features: Lightweight; Lining Description: Polyester; Compartment Description: Up To 15 Inches"," 


 

 Perfectly designed Bag   The bag is aesthetically designed and hand crafted by experts to ensure consistent superior quality and high value for customers . To meet your day to day need, The Laptop Backpack is a lightweight, multi-utility bag .  



"
https://www.amazon.in/NORTH-ZONE-backpack-INVALID-DATA_grey/dp/B0BH8S9QGH/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1675441350&sprefix=ba%2Caps%2C283&sr=8-83,NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey)  ,₹599,3.7 out of 5 stars ,33,"KEY FEATURES - Black Colour Laptop Backpack for Men and Women for Stylish Office use as well as for Trendy College students. Huge compartment size that can fit upto a 15.6 inch Laptop with ease. Multiple pockets for other accessories.     Charging On the Go - Now charge your phone on the go while travelling without the hassle of holding the bulky power bank in your pocket or in your hand. Simple Connect your Powerbank to the wire inside the Bag and leave it in the bag. When you want to charge your phone, just connect your phone charger to the bag and your phone will start charging. IMPORTANT NOTE: We do NOT provide Free Portable Charger with the Bag     Anti Theft Design - This backpack by Fur Jaden has anti theft design where zipper of the main pocket is hidden at the back. No thief, intruder or robber can find a way to open the backpack, making this totally theft proof. There are secret pockets on the shoulder strap and on the sides of the bag allowing us to keep travel documents, boarding pass, credit cards, mobile phone, earphones etc.     Essence of Fur Jaden - We craft signature Laptop Backpacks and Casual Backpacks that are young, vibrant and fashionable, and yet a celebration of timeless style, luxe and sophistication. We strive to make thoughtful designs that are high on aesthetics as well as on utility and functionality.; 100% Genuine NORTHZONE Men products, 10 days No Question asked replacement guarantee from the date of delivery     Age Range Description: Adult; Color Name: Grey; Lining Description: Polyester; Pattern Name: Solid; Material Type: Polyester",
